GSE_ID,GPL_ID,SRR_ID
GSE71834,GPL16417,SRR2148927 SRR2148928 SRR2148929 SRR2148930 SRR2148931 SRR2148932 SRR2148933 SRR2148935 SRR2148936 SRR2148938 SRR2148943 SRR2148944 SRR2148945 SRR2148946 SRR2148947 SRR2148948 SRR2148949 SRR2148950
GSE72018,GPL13112,SRR2157268 SRR2157269 SRR2157270 SRR2157271 SRR2157272 SRR2157273 SRR2157274 SRR2157275 SRR2157276 SRR2157277 SRR2157278 SRR2157279 SRR2157280 SRR2157281 SRR2157282 SRR2157283 SRR2157284 SRR2157285 SRR2157286 SRR2157287 SRR2157288 SRR2157289 SRR2157290 SRR2157291 SRR2157292 SRR2157293 SRR2157294 SRR2157295 SRR2157296 SRR2157297 SRR2157298 SRR2157299 SRR2157300 SRR2157301 SRR2157302 SRR2157303 SRR2157304 SRR2157305 SRR2157306 SRR2157307
GSE72059,GPL13112,SRR2162770 SRR2162771
GSE72065,GPL9250,SRR2163124 SRR2163125 SRR2163126 SRR2163127 SRR2163128 SRR2163129 SRR2163130 SRR2163131 SRR2163132 SRR2163133 SRR2163134 SRR2163135 SRR2163136 SRR2163137 SRR2163138 SRR2163139
GSE72184,GPL13112,SRR2174480 SRR2174481 SRR2174482
GSE72285,GPL17021,SRR2180023
GSE72286,GPL19057,SRR2180034 SRR2180035 SRR2180036 SRR2180037
GSE72312,GPL13112,SRR2180245 SRR2180246 SRR2180247
GSE72314,GPL13112,SRR2180248 SRR2180249 SRR2180250
GSE69143,GPL17021,SRR2036963 SRR2036964 SRR2036965 SRR2036966
GSE72654,GPL13112,SRR2230050 SRR2230051 SRR2230052 SRR2230053 SRR2230054 SRR2230055 SRR2230056 SRR2230057 SRR2230058 SRR2230059 SRR2230060 SRR2230061 SRR2230062 SRR2230063 SRR2230064 SRR2230065
GSE72655,GPL13112,SRR2230026 SRR2230027 SRR2230028 SRR2230029 SRR2230030 SRR2230031 SRR2230032 SRR2230033 SRR2230034 SRR2230035 SRR2230036 SRR2230037 SRR2230038 SRR2230039 SRR2230040 SRR2230041 SRR2230042 SRR2230043 SRR2230044 SRR2230045 SRR2230046 SRR2230047 SRR2230048 SRR2230049
GSE72846,GPL17021,SRR2318480 SRR2318481
GSE72966,GPL18480,SRR2354286 SRR2354287 SRR2354288 SRR2354289 SRR2354290 SRR2354291 SRR2354292 SRR2354293
GSE73058,GPL16417,SRR2413282 SRR2413284 SRR2413285 SRR2413292 SRR2413293 SRR2413294 SRR2413295 SRR2413296 SRR2413297 SRR2413298 SRR2413299 SRR2413300 SRR2413301 SRR2413302
GSE73058,GPL17021,SRR2413277 SRR2413278 SRR2413279 SRR2413280 SRR2413281 SRR2413283 SRR2413286 SRR2413287 SRR2413288 SRR2413289 SRR2413290 SRR2413291
GSE73065,GPL19057,SRR2414093 SRR2414094 SRR2414095 SRR2414096 SRR2414097 SRR2414098 SRR2414099 SRR2414100 SRR2414101
GSE73126,GPL13112,SRR2432159 SRR2432160 SRR2432161 SRR2432162
GSE73279,GPL13112,SRR2473101 SRR2473102
GSE73289,GPL13112,SRR2473641 SRR2473643
GSE73505,GPL13112,SRR2531592 SRR2531593 SRR2531594 SRR2531595 SRR2531596 SRR2531597 SRR2531598 SRR2531599 SRR2531600 SRR2531601 SRR2531602 SRR2531603 SRR2531604 SRR2531605 SRR2531606 SRR2531607 SRR2531608 SRR2531609 SRR2531610 SRR2531611 SRR2531612 SRR2531613 SRR2531614 SRR2531615 SRR2531616 SRR2531617 SRR2531618 SRR2531619 SRR2531620 SRR2531621 SRR2531622 SRR2531623 SRR2531624 SRR2531625 SRR2531626 SRR2531627 SRR2531628 SRR2531629 SRR2531630 SRR2531631 SRR2531632 SRR2531633 SRR2531634 SRR2531635 SRR2531636 SRR2531637 SRR2531638 SRR2531639 SRR2531640 SRR2531641 SRR2531642 SRR2531643 SRR2531644 SRR2531645 SRR2531646 SRR2531647 SRR2531648 SRR2531649 SRR2531650 SRR2531651 SRR2531652 SRR2531653 SRR2531654 SRR2531655 SRR2531656 SRR2531657 SRR2531658 SRR2531659 SRR2531660 SRR2531661 SRR2531662 SRR2531663 SRR2531664 SRR2531665 SRR2531666 SRR2531667 SRR2531668 SRR2531669 SRR2531670 SRR2531671 SRR2531672 SRR2531673 SRR2531674 SRR2531675 SRR2531676 SRR2531677 SRR2531678 SRR2531679 SRR2531680 SRR2531681 SRR2531682 SRR2531683 SRR2531684 SRR2531685 SRR2531686 SRR2531687 SRR2531688 SRR2531689 SRR2531690 SRR2531691 SRR2531692 SRR2531693 SRR2531694 SRR2531695 SRR2531696 SRR2531697 SRR2531698 SRR2531699 SRR2531700 SRR2531701 SRR2531702 SRR2531703 SRR2531704 SRR2531705 SRR2531706 SRR2531707 SRR2531708 SRR2531709 SRR2531710 SRR2531711 SRR2531712 SRR2531713 SRR2531714 SRR2531715 SRR2531716 SRR2531717 SRR2531718 SRR2531719 SRR2531720 SRR2531721 SRR2531722 SRR2531723 SRR2531724 SRR2531725 SRR2531726 SRR2531727 SRR2531728 SRR2531729 SRR2531730 SRR2531731 SRR2531732 SRR2531733 SRR2531734 SRR2531735 SRR2531736 SRR2531737 SRR2531738 SRR2531739 SRR2531740 SRR2531741 SRR2531742 SRR2531743 SRR2531744 SRR2531745 SRR2531746 SRR2531747 SRR2531748 SRR2531749 SRR2531750 SRR2531751 SRR2531752 SRR2531753 SRR2531754 SRR2531755 SRR2531756 SRR2531757
GSE73507,GPL13112,SRR2531783 SRR2531784 SRR2531785 SRR2531786 SRR2531787 SRR2531788 SRR2531789 SRR2531790 SRR2531791 SRR2531792 SRR2531793 SRR2531794 SRR2531795 SRR2531796 SRR2531797 SRR2531798 SRR2531799 SRR2531800 SRR2531801 SRR2531802 SRR2531803 SRR2531804 SRR2531805 SRR2531806 SRR2531807 SRR2531808 SRR2531809 SRR2531810 SRR2531811 SRR2531812 SRR2531813 SRR2531814 SRR2531815 SRR2531816 SRR2531817 SRR2531818 SRR2531819 SRR2531820 SRR2531821 SRR2531822 SRR2531823 SRR2531824 SRR2531825 SRR2531826 SRR2531827 SRR2531828 SRR2531829 SRR2531830 SRR2531831 SRR2531832 SRR2531833 SRR2531834 SRR2531835 SRR2531836 SRR2531837 SRR2531838 SRR2531839 SRR2531840 SRR2531841 SRR2531842 SRR2531843 SRR2531844 SRR2531845 SRR2531846 SRR2531847 SRR2531848 SRR2531849 SRR2531850 SRR2531851 SRR2531852 SRR2531853 SRR2531854 SRR2531855 SRR2531856 SRR2531857 SRR2531858 SRR2531859 SRR2531860 SRR2531861 SRR2531862 SRR2531863 SRR2531864 SRR2531865 SRR2531866 SRR2531867 SRR2531868 SRR2531869 SRR2531870 SRR2531871 SRR2531872 SRR2531873 SRR2531874 SRR2531875 SRR2531876 SRR2531877 SRR2531878 SRR2531879 SRR2531880 SRR2531881 SRR2531882 SRR2531883 SRR2531884 SRR2531885 SRR2531886 SRR2531887 SRR2531888 SRR2531889 SRR2531890 SRR2531891 SRR2531892 SRR2531893 SRR2531894 SRR2531895 SRR2531896 SRR2531897 SRR2531898 SRR2531899 SRR2531900 SRR2531901 SRR2531902 SRR2531903 SRR2531904 SRR2531905 SRR2531906 SRR2531907 SRR2531908 SRR2531909 SRR2531910 SRR2531911 SRR2531912 SRR2531913 SRR2531914 SRR2531915 SRR2531916 SRR2531917 SRR2531918 SRR2531919 SRR2531920 SRR2531921 SRR2531922 SRR2531923 SRR2531924 SRR2531925 SRR2531926 SRR2531927 SRR2531928 SRR2531929 SRR2531930 SRR2531931 SRR2531932 SRR2531933 SRR2531934 SRR2531936 SRR2531937 SRR2531938 SRR2531939 SRR2531940 SRR2531941 SRR2531942 SRR2531943 SRR2531944 SRR2531945 SRR2531946 SRR2531947 SRR2531948 SRR2531949 SRR2531950 SRR2531951
GSE73536,GPL13112,SRR2532671 SRR2532672
GSE73744,GPL15103,SRR2558801 SRR2558802 SRR2558803 SRR2558804
GSE73824,GPL18635,SRR2571485 SRR2571486 SRR2571487 SRR2571488 SRR2571489 SRR2571490 SRR2571491 SRR2571492 SRR2571493 SRR2571494 SRR2571495
GSE73845,GPL19057,SRR2584807 SRR2584808 SRR2584809 SRR2584810
GSE68198,GPL13112,SRR1991264 SRR1991265 SRR1991266 SRR1991267 SRR1991268 SRR2586830 SRR2586831 SRR2586842 SRR2586843
GSE73866,GPL13112,SRR2588710
GSE73881,GPL19057,SRR2601593 SRR2601594 SRR2601595
GSE73984,GPL9250,SRR2656887 SRR2656888
GSE66112,GPL13112,SRR2646127 SRR2646128 SRR2646129 SRR2646130 SRR2646131 SRR2646132 SRR2646133 SRR2646134 SRR2646137 SRR2646138 SRR2646139 SRR2646140 SRR2646141 SRR2646142
GSE74001,GPL13112,SRR2646827 SRR2646828
GSE74049,GPL13112,SRR2657477 SRR2657479
GSE74049,GPL18480,SRR2657481 SRR2657483
GSE74139,GPL17021,SRR2724709 SRR2724710 SRR2724711 SRR2724712 SRR2724713 SRR2724714 SRR2724715 SRR2724716 SRR2724717 SRR2724718 SRR2724719 SRR2724720 SRR2724721 SRR2724722 SRR2724723 SRR2724724 SRR2724725 SRR2724726 SRR2724727 SRR2724728 SRR2724729 SRR2724730 SRR2724731 SRR2724732 SRR2724733 SRR2724734 SRR2724735 SRR2724736 SRR2724737 SRR2724738 SRR2724739 SRR2724740 SRR2724741 SRR2724742 SRR2724743 SRR2724744
GSE74149,GPL17021,SRR2726674 SRR2726675
GSE74155,GPL13112,SRR2727045 SRR2727046 SRR2727047 SRR2727048 SRR2727049 SRR2727050 SRR2727051 SRR2727052 SRR2727053 SRR2727054 SRR2727055 SRR2727056 SRR2727057 SRR2727058 SRR2727059 SRR2727060 SRR2727061 SRR2727062 SRR2727063 SRR2727064 SRR2727065 SRR2727066 SRR2727067 SRR2727068 SRR2727069 SRR2727070 SRR2727071 SRR2727072 SRR2727073 SRR2727074 SRR2727075 SRR2727076 SRR2727077 SRR2727078 SRR2727079 SRR2727080 SRR2727081 SRR2727082 SRR2727083 SRR2727084 SRR2727085 SRR2727086 SRR2727087 SRR2727088 SRR2727089 SRR2727090 SRR2727091 SRR2727092 SRR2727093 SRR2727094 SRR2727095 SRR2727096 SRR2727097 SRR2727098 SRR2727099 SRR2727100 SRR2727101 SRR2727102 SRR2727103 SRR2727104 SRR2727105 SRR2727106 SRR2727107 SRR2727108 SRR2727109 SRR2727110 SRR2727111 SRR2727112 SRR2727113 SRR2727114 SRR2727115 SRR2727116 SRR2727117 SRR2727118 SRR2727119 SRR2727120 SRR2727121 SRR2727122 SRR2727123 SRR2727124 SRR2727125 SRR2727126 SRR2727127 SRR2727128 SRR2727129 SRR2727130 SRR2727131 SRR2727132 SRR2727133 SRR2727134 SRR2727135 SRR2727136 SRR2727137 SRR2727138 SRR2727139 SRR2727140 SRR2727141 SRR2727142 SRR2727143 SRR2727144 SRR2727145 SRR2727146 SRR2727147 SRR2727148 SRR2727149 SRR2727150 SRR2727151 SRR2727152 SRR2727153 SRR2727154 SRR2727155 SRR2727156 SRR2727157 SRR2727158 SRR2727159 SRR2727160 SRR2727161 SRR2727162 SRR2727163 SRR2727164 SRR2727165 SRR2727166 SRR2727167 SRR2727168 SRR2727169 SRR2727170 SRR2727171 SRR2727172 SRR2727173 SRR2727174 SRR2727175 SRR2727176 SRR2727177 SRR2727178 SRR2727179 SRR2727180 SRR2727181 SRR2727182 SRR2727183 SRR2727184 SRR2727185 SRR2727186 SRR2727187 SRR2727188 SRR2727189 SRR2727190 SRR2727191 SRR2727192 SRR2727193 SRR2727194 SRR2727195 SRR2727196 SRR2727197 SRR2727198 SRR2727199 SRR2727200 SRR2727201 SRR2727202 SRR2727203 SRR2727204 SRR2727205 SRR2727206 SRR2727207 SRR2727208 SRR2727209 SRR2727210 SRR2727211 SRR2727212 SRR2727213 SRR2727214 SRR2727215 SRR2727216 SRR2727217 SRR2727218 SRR2727219 SRR2727220 SRR2727221 SRR2727222 SRR2727223 SRR2727224 SRR2727225 SRR2727226 SRR2727227 SRR2727228 SRR2727229 SRR2727230 SRR2727231 SRR2727232 SRR2727233 SRR2727234 SRR2727235 SRR2727236 SRR2727237 SRR2727238 SRR2727239 SRR2727240 SRR2727241 SRR2727242 SRR2727243 SRR2727244 SRR2727245 SRR2727246 SRR2727247 SRR2727248 SRR2727249 SRR2727250 SRR2727251 SRR2727252 SRR2727253 SRR2727254 SRR2727255 SRR2727256 SRR2727257 SRR2727258 SRR2727259 SRR2727260 SRR2727261 SRR2727262 SRR2727263 SRR2727264 SRR2727265 SRR2727266 SRR2727267 SRR2727268 SRR2727269 SRR2727270 SRR2727271 SRR2727272 SRR2727273 SRR2727274 SRR2727275 SRR2727276 SRR2727277 SRR2727278 SRR2727279 SRR2727280 SRR2727281 SRR2727282 SRR2727283 SRR2727284 SRR2727285 SRR2727286 SRR2727287 SRR2727288 SRR2727289 SRR2727290 SRR2727291 SRR2727292 SRR2727293 SRR2727294 SRR2727295 SRR2727296 SRR2727297 SRR2727298 SRR2727299 SRR2727300 SRR2727301 SRR2727302 SRR2727303 SRR2727304 SRR2727305 SRR2727306 SRR2727307 SRR2727308 SRR2727309 SRR2727310 SRR2727311 SRR2727312 SRR2727313 SRR2727314 SRR2727315 SRR2727316 SRR2727317 SRR2727318 SRR2727319 SRR2727320 SRR2727321 SRR2727322 SRR2727323 SRR2727324 SRR2727325 SRR2727326 SRR2727327 SRR2727328 SRR2727329 SRR2727330 SRR2727331 SRR2727332 SRR2727333 SRR2727334 SRR2727335 SRR2727336 SRR2727337 SRR2727338 SRR2727339 SRR2727340 SRR2727341 SRR2727342 SRR2727343 SRR2727344 SRR2727345 SRR2727346 SRR2727347 SRR2727348 SRR2727349 SRR2727350 SRR2727351 SRR2727352 SRR2727353 SRR2727354 SRR2727355 SRR2727356 SRR2727357 SRR2727358 SRR2727359 SRR2727360 SRR2727361 SRR2727362 SRR2727363 SRR2727364 SRR2727365 SRR2727366 SRR2727367 SRR2727368 SRR2727369 SRR2727370 SRR2727371 SRR2727372 SRR2727373 SRR2727374 SRR2727375 SRR2727376 SRR2727377 SRR2727378 SRR2727379 SRR2727380 SRR2727381 SRR2727382 SRR2727383 SRR2727384 SRR2727385 SRR2727386 SRR2727387 SRR2727388 SRR2727389 SRR2727390 SRR2727391 SRR2727392 SRR2727393 SRR2727394 SRR2727395 SRR2727396 SRR2727397 SRR2727398 SRR2727399 SRR2727400 SRR2727401 SRR2727402 SRR2727403 SRR2727404 SRR2727405 SRR2727406 SRR2727407 SRR2727408 SRR2727409 SRR2727410 SRR2727411 SRR2727412 SRR2727413 SRR2727414 SRR2727415 SRR2727416 SRR2727417 SRR2727418 SRR2727419 SRR2727420 SRR2727421 SRR2727422 SRR2727423 SRR2727424 SRR2727425 SRR2727426 SRR2727427 SRR2727428 SRR2727429 SRR2727430 SRR2727431 SRR2727432 SRR2727433 SRR2727434 SRR2727435 SRR2727436 SRR2727437 SRR2727438 SRR2727439 SRR2727440 SRR2727441 SRR2727442 SRR2727443 SRR2727444 SRR2727445 SRR2727446 SRR2727447 SRR2727448 SRR2727449 SRR2727450 SRR2727451 SRR2727452 SRR2727453 SRR2727454 SRR2727455 SRR2727456 SRR2727457 SRR2727458 SRR2727459 SRR2727460 SRR2727461 SRR2727462 SRR2727463 SRR2727464 SRR2727465 SRR2727466 SRR2727467 SRR2727468 SRR2727469 SRR2727470 SRR2727471 SRR2727472 SRR2727473 SRR2727474 SRR2727475 SRR2727476 SRR2727477 SRR2727478 SRR2727479 SRR2727480 SRR2727481 SRR2727482 SRR2727483 SRR2727484 SRR2727485 SRR2727486 SRR2727487 SRR2727488 SRR2727489 SRR2727490 SRR2727491 SRR2727492 SRR2727493 SRR2727494 SRR2727495 SRR2727496 SRR2727497 SRR2727498 SRR2727499 SRR2727500 SRR2727501 SRR2727502 SRR2727503 SRR2727504 SRR2727505 SRR2727506 SRR2727507 SRR2727508 SRR2727509 SRR2727510 SRR2727511 SRR2727512 SRR2727513 SRR2727514 SRR2727515 SRR2727516 SRR2727517 SRR2727518 SRR2727519 SRR2727520 SRR2727521 SRR2727522 SRR2727523 SRR2727524 SRR2727525 SRR2727526 SRR2727527 SRR2727528 SRR2727529 SRR2727530 SRR2727531 SRR2727532 SRR2727533 SRR2727534 SRR2727535 SRR2727536 SRR2727537 SRR2727538 SRR2727539 SRR2727540 SRR2727541 SRR2727542 SRR2727543 SRR2727544 SRR2727545 SRR2727546 SRR2727547 SRR2727548 SRR2727549 SRR2727550 SRR2727551 SRR2727552 SRR2727553 SRR2727554 SRR2727555 SRR2727556 SRR2727557 SRR2727558 SRR2727559 SRR2727560 SRR2727561 SRR2727562 SRR2727563 SRR2727564 SRR2727565 SRR2727566 SRR2727567 SRR2727568 SRR2727569 SRR2727570 SRR2727571 SRR2727572 SRR2727573 SRR2727574 SRR2727575 SRR2727576 SRR2727577 SRR2727578 SRR2727579 SRR2727580 SRR2727581 SRR2727582 SRR2727583 SRR2727584 SRR2727585 SRR2727586 SRR2727587 SRR2727588 SRR2727589 SRR2727590 SRR2727591 SRR2727592 SRR2727593 SRR2727594 SRR2727595 SRR2727596 SRR2727597 SRR2727598 SRR2727599 SRR2727600 SRR2727601 SRR2727602 SRR2727603 SRR2727604 SRR2727605 SRR2727606 SRR2727607 SRR2727608 SRR2727609 SRR2727610 SRR2727611 SRR2727612 SRR2727613 SRR2727614 SRR2727615 SRR2727616 SRR2727617 SRR2727618 SRR2727619 SRR2727620 SRR3211906 SRR3211907 SRR3211908 SRR3211909 SRR3211910 SRR3211911 SRR3211912 SRR3211913 SRR3211914 SRR3211915 SRR3211916 SRR3211917 SRR3211918 SRR3211919 SRR3211920 SRR3211921 SRR3211922 SRR3211923 SRR3211924 SRR3211925 SRR3211926 SRR3211927 SRR3211928 SRR3211929 SRR3211930 SRR3211931 SRR3211932 SRR3211933 SRR3211934 SRR3211935 SRR3211936 SRR3211937 SRR3211938 SRR3211939 SRR3211940 SRR3211941 SRR3211942 SRR3211943 SRR3211944 SRR3211945 SRR3211946
GSE74255,GPL13112,SRR2755696 SRR2755697 SRR2755698
GSE74353,GPL19057,SRR2814766 SRR2814767 SRR2814768
GSE74521,GPL13112,SRR2874499 SRR2874500
GSE74552,GPL19057,SRR2878965 SRR2878966 SRR2878967 SRR2878968 SRR2878969 SRR2878970 SRR2878971 SRR2878972 SRR2878973 SRR2878974 SRR2878975 SRR2878976 SRR2878977 SRR2878978 SRR2878979 SRR2878980 SRR2878981 SRR2878982
GSE74643,GPL13112,SRR2927281 SRR2927282
GSE74746,GPL17021,SRR2927774 SRR2927775
GSE74796,GPL13112,SRR2931515 SRR2931516 SRR2931517
GSE74893,GPL13112,SRR2932198 SRR2932199
GSE74894,GPL15103,SRR2932196 SRR2932197
GSE74980,GPL13112,SRR2923173 SRR2923174 SRR2923175
GSE75001,GPL18635,SRR2921741 SRR2921742 SRR2921743
GSE75038,GPL13112,SRR2919944 SRR2919945
GSE74533,GPL13112,SRR2919536 SRR2919537
GSE74533,GPL21143,SRR2919540 SRR2919541 SRR2919542 SRR2919543 SRR2919544 SRR2919545 SRR2919546 SRR2919547 SRR2919548 SRR2919549 SRR2919550 SRR2919551 SRR2919552 SRR2919553 SRR2919554 SRR2919555 SRR2919556 SRR2919557 SRR2919558 SRR2919559 SRR2919560 SRR2919561 SRR2919562 SRR2919563 SRR2919564 SRR2919565 SRR2919566 SRR2919567 SRR2919568 SRR2919569 SRR2919570 SRR2919571 SRR2919572 SRR2919573 SRR2919574 SRR2919575 SRR2919576 SRR2919577 SRR2919578 SRR2919579 SRR2919580 SRR2919581 SRR2919582 SRR2919583 SRR2919584 SRR2919585 SRR2919586 SRR2919587 SRR2919588 SRR2919589 SRR2919590 SRR2919591 SRR2919592 SRR2919593 SRR2919594 SRR2919595 SRR2919596 SRR2919597 SRR2919598 SRR2919599 SRR2919600 SRR2919601 SRR2919602 SRR2919603 SRR2919604 SRR2919605 SRR2919606 SRR2919607 SRR2919608 SRR2919609 SRR2919610 SRR2919611 SRR2919612 SRR2919613 SRR2919614 SRR2919615 SRR2919616 SRR2919617 SRR2919618 SRR2919619 SRR2919620 SRR2919621 SRR2919622 SRR2919623 SRR2919624 SRR2919625 SRR2919626 SRR2919627 SRR2919628 SRR2919629 SRR2919630
