GSE_ID,GPL_ID,SRR_ID
GSE99951,GPL18573,SRR5676728 SRR5676729 SRR5676730 SRR5676731 SRR5676732 SRR5676733 SRR5676734 SRR5676735 SRR5676736 SRR5676737 SRR5676738 SRR5676739 SRR5676740 SRR5676741 SRR5676742 SRR5676743 SRR5676744 SRR5676745 SRR5676746 SRR5676747 SRR5676748 SRR5676749 SRR5676750 SRR5676751 SRR5676752 SRR5676753 SRR5676754 SRR5676755 SRR5676756 SRR5676757 SRR5676758 SRR5676759 SRR5676760 SRR5676761 SRR5676762 SRR5676763 SRR5676764 SRR5676765 SRR5676766 SRR5676767 SRR5676768 SRR5676769 SRR5676770 SRR5676771 SRR5676772 SRR5676773 SRR5676774 SRR5676775 SRR5676776 SRR5676777 SRR5676778 SRR5676779 SRR5676780 SRR5676781 SRR5676782 SRR5676783 SRR5676784 SRR5676785 SRR5676786 SRR5676787 SRR5676788 SRR5676789 SRR5676790 SRR5676791 SRR5676792 SRR5676793 SRR5676794 SRR5676795 SRR5676796 SRR5676797 SRR5676798 SRR5676799 SRR5676800 SRR5676801 SRR5676802 SRR5676803 SRR5676804 SRR5676805 SRR5676806 SRR5676807 SRR5676808 SRR5676809 SRR5676810 SRR5676811 SRR5676812 SRR5676813 SRR5676814 SRR5676815 SRR5676816 SRR5676817 SRR5676818 SRR5676819 SRR5676820 SRR5676821 SRR5676822 SRR5676823 SRR5676824 SRR5676825 SRR5676826 SRR5676827 SRR5676828 SRR5676829 SRR5676830 SRR5676831 SRR5676832 SRR5676833 SRR5676834 SRR5676835 SRR5676836 SRR5676837 SRR5676838 SRR5676839 SRR5676840 SRR5676841 SRR5676842 SRR5676843 SRR5676844 SRR5676845 SRR5676846 SRR5676847 SRR5676848 SRR5676849 SRR5676850 SRR5676851 SRR5676852 SRR5676853 SRR5676854 SRR5676855 SRR5676856 SRR5676857 SRR5676858 SRR5676859 SRR5676860 SRR5676861 SRR5676862 SRR5676863 SRR5676864 SRR5676865 SRR5676866 SRR5676867 SRR5676868 SRR5676869 SRR5676870 SRR5676871 SRR5676872 SRR5676873 SRR5676874 SRR5676875 SRR5676876 SRR5676877 SRR5676878 SRR5676879 SRR5676880 SRR5676881 SRR5676882 SRR5676883 SRR5676884 SRR5676885 SRR5676886 SRR5676887 SRR5676888 SRR5676889 SRR5676890 SRR5676891 SRR5676892 SRR5676893 SRR5676894 SRR5676895 SRR5676896 SRR5676897 SRR5676898 SRR5676899 SRR5676900 SRR5676901 SRR5676902 SRR5676903 SRR5676904 SRR5676905 SRR5676906 SRR5676907 SRR5676908 SRR5676909 SRR5676910 SRR5676911 SRR5676912 SRR5676913 SRR5676914 SRR5676915 SRR5676916 SRR5676917 SRR5676918 SRR5676919 SRR5676920 SRR5676921 SRR5676922 SRR5676923 SRR5676924 SRR5676925 SRR5676926 SRR5676927 SRR5676928 SRR5676929 SRR5676930 SRR5676931 SRR5676932 SRR5676933 SRR5676934 SRR5676935 SRR5676936 SRR5676937 SRR5676938 SRR5676939 SRR5676940 SRR5676941 SRR5676942 SRR5676943 SRR5676944 SRR5676945 SRR5676946 SRR5676947 SRR5676948 SRR5676949 SRR5676950 SRR5676951 SRR5676952 SRR5676953 SRR5676954 SRR5676955 SRR5676956 SRR5676957 SRR5676958 SRR5676959 SRR5676960 SRR5676961 SRR5676962 SRR5676963 SRR5676964 SRR5676965 SRR5676966 SRR5676967 SRR5676968 SRR5676969 SRR5676970 SRR5676971 SRR5676972 SRR5676973 SRR5676974 SRR5676975 SRR5676976 SRR5676977 SRR5676978 SRR5676979 SRR5676980 SRR5676981 SRR5676982 SRR5676983 SRR5676984 SRR5676985 SRR5676986 SRR5676987 SRR5676988 SRR5676989 SRR5676990 SRR5676991 SRR5676992 SRR5676993 SRR5676994 SRR5676995 SRR5676996 SRR5676997 SRR5676998 SRR5676999 SRR5677000 SRR5677001 SRR5677002 SRR5677003 SRR5677004 SRR5677005 SRR5677006 SRR5677007 SRR5677008 SRR5677009 SRR5677010 SRR5677011 SRR5677012 SRR5677013 SRR5677014 SRR5677015 SRR5677016 SRR5677017 SRR5677018 SRR5677019 SRR5677020 SRR5677021 SRR5677022 SRR5677023 SRR5677024 SRR5677025 SRR5677026 SRR5677027 SRR5677028 SRR5677029 SRR5677030 SRR5677031 SRR5677032 SRR5677033 SRR5677034 SRR5677035 SRR5677036 SRR5677037 SRR5677038 SRR5677039 SRR5677040 SRR5677041 SRR5677042 SRR5677043 SRR5677044 SRR5677045 SRR5677046 SRR5677047 SRR5677048 SRR5677049 SRR5677050 SRR5677051 SRR5677052 SRR5677053 SRR5677054 SRR5677055 SRR5677056 SRR5677057 SRR5677058 SRR5677059 SRR5677060 SRR5677061 SRR5677062 SRR5677063 SRR5677064 SRR5677065 SRR5677066 SRR5677067 SRR5677068 SRR5677069 SRR5677070 SRR5677071 SRR5677072 SRR5677073 SRR5677074 SRR5677075 SRR5677076 SRR5677077 SRR5677078 SRR5677079 SRR5677080 SRR5677081 SRR5677082 SRR5677083 SRR5677084 SRR5677085 SRR5677086 SRR5677087 SRR5677088 SRR5677089 SRR5677090 SRR5677091 SRR5677092 SRR5677093 SRR5677094 SRR5677095 SRR5677096 SRR5677097 SRR5677098 SRR5677099 SRR5677100 SRR5677101 SRR5677102 SRR5677103 SRR5677104 SRR5677105 SRR5677106 SRR5677107 SRR5677108 SRR5677109 SRR5677110 SRR5677111 SRR5677112 SRR5677113 SRR5677114 SRR5677115 SRR5677116 SRR5677117 SRR5677118 SRR5677119 SRR5677120 SRR5677121 SRR5677122 SRR5677123 SRR5677124 SRR5677125 SRR5677126 SRR5677127 SRR5677128 SRR5677129 SRR5677130 SRR5677131 SRR5677132 SRR5677133 SRR5677134 SRR5677135 SRR5677136 SRR5677137 SRR5677138 SRR5677139 SRR5677140 SRR5677141 SRR5677142 SRR5677143 SRR5677144 SRR5677145 SRR5677146 SRR5677147 SRR5677148 SRR5677149 SRR5677150 SRR5677151 SRR5677152 SRR5677153 SRR5677154 SRR5677155 SRR5677156 SRR5677157 SRR5677158 SRR5677159 SRR5677160 SRR5677161 SRR5677162 SRR5677163 SRR5677164 SRR5677165 SRR5677166 SRR5677167 SRR5677168 SRR5677169 SRR5677170 SRR5677171 SRR5677172 SRR5677173 SRR5677174 SRR5677175 SRR5677176 SRR5677177 SRR5677178 SRR5677179 SRR5677180 SRR5677181 SRR5677182 SRR5677183 SRR5677184 SRR5677185 SRR5677186 SRR5677187 SRR5677188 SRR5677189 SRR5677190 SRR5677191 SRR5677192 SRR5677193 SRR5677194 SRR5677195 SRR5677196 SRR5677197 SRR5677198 SRR5677199 SRR5677200 SRR5677201 SRR5677202 SRR5677203 SRR5677204 SRR5677205 SRR5677206 SRR5677207 SRR5677208 SRR5677209 SRR5677210 SRR5677211 SRR5677212 SRR5677213 SRR5677214 SRR5677215 SRR5677216 SRR5677217 SRR5677218 SRR5677219 SRR5677220 SRR5677221 SRR5677222 SRR5677223 SRR5677224 SRR5677225 SRR5677226 SRR5677227 SRR5677228 SRR5677229 SRR5677230 SRR5677231 SRR5677232 SRR5677233 SRR5677234 SRR5677235 SRR5677236 SRR5677237 SRR5677238 SRR5677239 SRR5677240 SRR5677241 SRR5677242 SRR5677243 SRR5677244 SRR5677245 SRR5677246 SRR5677247 SRR5677248 SRR5677249 SRR5677250 SRR5677251 SRR5677252 SRR5677253 SRR5677254 SRR5677255 SRR5677256 SRR5677257 SRR5677258 SRR5677259 SRR5677260 SRR5677261 SRR5677262 SRR5677263 SRR5677264 SRR5677265 SRR5677266 SRR5677267 SRR5677268 SRR5677269 SRR5677270 SRR5677271 SRR5677272 SRR5677273 SRR5677274 SRR5677275 SRR5677276 SRR5677277 SRR5677278 SRR5677279 SRR5677280 SRR5677281 SRR5677282 SRR5677283 SRR5677284 SRR5677285 SRR5677286 SRR5677287 SRR5677288 SRR5677289 SRR5677290 SRR5677291 SRR5677292 SRR5677293 SRR5677294 SRR5677295 SRR5677296 SRR5677297 SRR5677298 SRR5677299 SRR5677300 SRR5677301 SRR5677302 SRR5677303 SRR5677304 SRR5677305 SRR5677306 SRR5677307 SRR5677308 SRR5677309 SRR5677310 SRR5677311 SRR5677312 SRR5677313 SRR5677314 SRR5677315 SRR5677316 SRR5677317 SRR5677318 SRR5677319 SRR5677320 SRR5677321 SRR5677322 SRR5677323 SRR5677324 SRR5677325 SRR5677326 SRR5677327 SRR5677328 SRR5677329 SRR5677330 SRR5677331 SRR5677332 SRR5677333 SRR5677334 SRR5677335 SRR5677336 SRR5677337 SRR5677338 SRR5677339 SRR5677340 SRR5677341 SRR5677342 SRR5677343 SRR5677344 SRR5677345 SRR5677346 SRR5677347 SRR5677348 SRR5677349 SRR5677350 SRR5677351 SRR5677352 SRR5677353 SRR5677354 SRR5677355 SRR5677356 SRR5677357 SRR5677358 SRR5677359 SRR5677360 SRR5677361 SRR5677362 SRR5677363 SRR5677364 SRR5677365 SRR5677366 SRR5677367 SRR5677368 SRR5677369 SRR5677370 SRR5677371 SRR5677372 SRR5677373 SRR5677374 SRR5677375 SRR5677376 SRR5677377 SRR5677378 SRR5677379 SRR5677380 SRR5677381 SRR5677382 SRR5677383 SRR5677384 SRR5677385 SRR5677386 SRR5677387 SRR5677388 SRR5677389 SRR5677390 SRR5677391 SRR5677392 SRR5677393 SRR5677394 SRR5677395 SRR5677396 SRR5677397 SRR5677398 SRR5677399 SRR5677400 SRR5677401 SRR5677402 SRR5677403 SRR5677404 SRR5677405 SRR5677406 SRR5677407 SRR5677408 SRR5677409 SRR5677410 SRR5677411 SRR5677412 SRR5677413 SRR5677414 SRR5677415 SRR5677416 SRR5677417 SRR5677418 SRR5677419 SRR5677420 SRR5677421 SRR5677422 SRR5677423 SRR5677424 SRR5677425 SRR5677426 SRR5677427 SRR5677428 SRR5677429 SRR5677430 SRR5677431 SRR5677432 SRR5677433 SRR5677434 SRR5677435 SRR5817025 SRR5817026 SRR5817027 SRR5817028 SRR5817029 SRR5817030 SRR5817031 SRR5817032 SRR5817033 SRR5817034 SRR5817035 SRR5817036 SRR5817037 SRR5817038 SRR5817039 SRR5817040 SRR5817041 SRR5817042 SRR5817043 SRR5817044 SRR5817045 SRR5817046
GSE100026,GPL18573,SRR5682964 SRR5682965 SRR5682966 SRR5682967 SRR5682968 SRR5682969 SRR5682970 SRR5682971 SRR5682972 SRR5682973 SRR5682974 SRR5682975 SRR5682976 SRR5682977 SRR5682978
GSE100068,GPL16791,SRR5687455 SRR5687456 SRR5687457 SRR5687458 SRR5687459 SRR5687460 SRR5687461 SRR5687462 SRR5687463 SRR5687464 SRR5687465 SRR5687466 SRR5687467 SRR5687468 SRR5687469
GSE69878,GPL18573,SRR5712078 SRR5712079 SRR5712080 SRR5712081 SRR5712082 SRR5712083 SRR5712084 SRR5712085 SRR5712086 SRR5712087 SRR5712088 SRR5712089 SRR5712090 SRR5712091 SRR5712092
GSE97964,GPL11154,SRR5714373 SRR5714374 SRR5714375 SRR5714376 SRR5714377 SRR5714378 SRR5714379 SRR5714380 SRR5714381 SRR5714382 SRR5714383 SRR5714384 SRR5714385 SRR5714386 SRR5714387 SRR5714388 SRR5714389 SRR5714390 SRR5714392 SRR5714393 SRR5714394 SRR5714395 SRR5714396 SRR5714397 SRR5714399 SRR5714400 SRR5714402 SRR5714403 SRR5714404 SRR5714405 SRR5714406 SRR5714407 SRR5714408 SRR5714409
GSE100242,GPL11154,SRR5715083 SRR5715084 SRR5715085 SRR5715086 SRR5715087 SRR5715088 SRR5715089 SRR5715090 SRR5715091 SRR5715092 SRR5715093 SRR5715094 SRR5715095 SRR5715096 SRR5715097 SRR5715098 SRR5715099 SRR5715100 SRR5715101 SRR5715102 SRR5715103 SRR5715104 SRR5715105 SRR5715106
GSE100243,GPL17303,SRR5715107 SRR5715108 SRR5715109 SRR5715110 SRR5715111 SRR5715112 SRR5715113 SRR5715114 SRR5715115 SRR5715116 SRR5715117 SRR5715118 SRR5715119 SRR5715120 SRR5715121 SRR5715122 SRR5715123 SRR5715124 SRR5715125 SRR5715126 SRR5715127 SRR5715128 SRR5715129
GSE100210,GPL16791,SRR5719996 SRR5719997 SRR5719998 SRR5719999 SRR5720000 SRR5720001 SRR5720002 SRR5720003 SRR5720004 SRR5720005 SRR5720006 SRR5720007 SRR5720008 SRR5720009
GSE100268,GPL16791,SRR5720534 SRR5720536
GSE100289,GPL11154,SRR5724650 SRR5724651 SRR5724652 SRR5724653 SRR5724654 SRR5724655 SRR5724656 SRR5724657 SRR5724658 SRR5724659 SRR5724660 SRR5724661 SRR5724662 SRR5724663 SRR5724664 SRR5724665 SRR5724666 SRR5724667 SRR5724668 SRR5724669
GSE100363,GPL20795,SRR5742687 SRR5742688 SRR5742689 SRR5742690 SRR5742691 SRR5742692 SRR5742693 SRR5742694
GSE100384,GPL22245,SRR5747459 SRR5747460 SRR5747461 SRR5747462 SRR5747463
GSE100399,GPL16791,SRR5749430 SRR5749431
GSE100432,GPL16791,SRR5753144 SRR5753145 SRR5753146 SRR5753148 SRR5753149 SRR5753150 SRR5753151 SRR5753152 SRR5753153 SRR5753154 SRR5753155 SRR5753158 SRR5753159 SRR5753160 SRR5753161 SRR5753162 SRR5753163 SRR5753164 SRR5753165 SRR5753166 SRR5753167 SRR5753168 SRR5753169 SRR5753170 SRR5753171 SRR5753172
GSE100467,GPL11154,SRR5755813 SRR5755814 SRR5755815 SRR5755816 SRR5755817 SRR5755818 SRR5755819 SRR5755820 SRR5755821 SRR5755822 SRR5755823 SRR5755824 SRR5755825 SRR5755826 SRR5755827 SRR5755828 SRR5755829 SRR5755830 SRR5755831 SRR5755832 SRR5755833 SRR5755834 SRR5755835 SRR5755836 SRR5755837 SRR5755839 SRR5755840 SRR5755841 SRR5755842 SRR5755843 SRR5755844 SRR5755845 SRR5755846 SRR5755847 SRR5755848 SRR5755849 SRR5755850 SRR5755851 SRR5755852 SRR5755853 SRR5755854 SRR5755855 SRR5755856 SRR5755857 SRR5755858 SRR5755859 SRR5755860 SRR5755861 SRR5755862 SRR5755863 SRR5755864 SRR5755865 SRR5755866 SRR5755867 SRR5755868 SRR5755869 SRR5755870 SRR5755871 SRR5755872 SRR5755873 SRR5755874 SRR5755875 SRR5755876 SRR5755877 SRR5755878 SRR5755879 SRR5755880 SRR5755881 SRR5755882 SRR5755883 SRR5755884 SRR5755885 SRR5755886 SRR5755887 SRR5755888 SRR5755889 SRR5755890 SRR5755891 SRR5755892 SRR5755893 SRR5755894 SRR5755895 SRR5755896 SRR5755897 SRR5755898 SRR5755899 SRR5755900 SRR5755901 SRR5755902 SRR5755903 SRR5755904 SRR5755905 SRR5755906 SRR5755907 SRR5755908 SRR5755909 SRR5755910 SRR5755911 SRR5755912 SRR5755913 SRR5755914 SRR5755915 SRR5755916 SRR5755917 SRR5755918 SRR5755919 SRR5755920 SRR5755921 SRR5755922 SRR5755923 SRR5755924 SRR5755925 SRR5755926 SRR5755927 SRR5755928 SRR5755929 SRR5755930 SRR5755931 SRR5755932 SRR5755934 SRR5755935 SRR5755936 SRR5755937 SRR5755938 SRR5755939 SRR5755940 SRR5755941 SRR5755942 SRR5755943 SRR5755944 SRR5755945 SRR5755946 SRR5755947 SRR5755948 SRR5755949 SRR5755950 SRR5755951 SRR5755952 SRR5755953 SRR5755954 SRR5755955 SRR5755956 SRR5755957 SRR5755958 SRR5755959 SRR5755960 SRR5755961 SRR5755962 SRR5755963 SRR5755964 SRR5755965 SRR5755966 SRR5755967 SRR5755968 SRR5755969 SRR5755970 SRR5755971 SRR5755972 SRR5755973 SRR5755974 SRR5755975 SRR5755976 SRR5755977 SRR5755978 SRR5755979 SRR5755980 SRR5755981 SRR5755982 SRR5755983 SRR5755984 SRR5755985 SRR5755986 SRR5755987 SRR5755988 SRR5755989 SRR5755990 SRR5755991 SRR5755992 SRR5755993 SRR5755994 SRR5755995 SRR5755996 SRR5755997 SRR5755998 SRR5755999 SRR5756000 SRR5756001 SRR5756002 SRR5756003 SRR5756004 SRR5756005 SRR5756006 SRR5756007 SRR5756008 SRR5756009 SRR5756010 SRR5756011 SRR5756012 SRR5756013 SRR5756014 SRR5756015 SRR5756016 SRR5756017 SRR5756018 SRR5756019 SRR5756020 SRR5756021 SRR5756022 SRR5756023 SRR5756024 SRR5756025 SRR5756026 SRR5756027 SRR5756028 SRR5756029 SRR5756030 SRR5756031 SRR5756032 SRR5756033 SRR5756034 SRR5756035 SRR5756036 SRR5756037 SRR5756038 SRR5756039 SRR5756040 SRR5756041 SRR5756042 SRR5756043 SRR5756044 SRR5756045 SRR5756046 SRR5756047 SRR5756048 SRR5756049 SRR5756050 SRR5756051 SRR5756052 SRR5756053 SRR5756054 SRR5756055 SRR5756056 SRR5756057 SRR5756058 SRR5756059 SRR5756060 SRR5756061 SRR5756062 SRR5756063 SRR5756064 SRR5756065 SRR5756066 SRR5756067 SRR5756068 SRR5756069 SRR5756070 SRR5756071 SRR5756072 SRR5756073 SRR5756074 SRR5756075 SRR5756076 SRR5756077 SRR5756078 SRR5756079 SRR5756080 SRR5756081 SRR5756082 SRR5756083 SRR5756084 SRR5756085 SRR5756086 SRR5756087 SRR5756088 SRR5756089 SRR5756090 SRR5756091 SRR5756092 SRR5756093 SRR5756094 SRR5756095 SRR5756096 SRR5756097 SRR5756098 SRR5756099 SRR5756100 SRR5756102 SRR5756103 SRR5756104 SRR5756105 SRR5756106 SRR5756107 SRR5756108 SRR5756109 SRR5756110 SRR5756111 SRR5756112 SRR5756113 SRR5756114 SRR5756115 SRR5756116 SRR5756117 SRR5756118 SRR5756119 SRR5756120 SRR5756121 SRR5756122 SRR5756123 SRR5756124 SRR5756125 SRR5756126 SRR5756127 SRR5756128 SRR5756129 SRR5756130 SRR5756131 SRR5756132 SRR5756133 SRR5756134 SRR5756135 SRR5756136 SRR5756137 SRR5756138 SRR5756139 SRR5756140 SRR5756141 SRR5756142 SRR5756143 SRR5756144 SRR5756145 SRR5756146 SRR5756147 SRR5756148 SRR5756149 SRR5756150 SRR5756151 SRR5756152 SRR5756153 SRR5756154 SRR5756155 SRR5756156 SRR5756157 SRR5756158 SRR5756159 SRR5756160 SRR5756161 SRR5756162 SRR5756163 SRR5756164 SRR5756165 SRR5756166 SRR5756167 SRR5756168 SRR5756169 SRR5756170 SRR5756171 SRR5756172 SRR5756173 SRR5756174 SRR5756175 SRR5756176 SRR5756177 SRR5756178 SRR5756179 SRR5756180 SRR5756181 SRR5756182 SRR5756183 SRR5756184 SRR5756185 SRR5756186 SRR5756187 SRR5756188 SRR5756189 SRR5756190 SRR5756191 SRR5756192 SRR5756194 SRR5756195 SRR5756196 SRR5756197 SRR5756198 SRR5756199 SRR5756200 SRR5756201 SRR5756202 SRR5756203 SRR5756204 SRR5756205 SRR5756206 SRR5756207 SRR5756208 SRR5756209 SRR5756210 SRR5756211 SRR5756212 SRR5756213 SRR5756214 SRR5756215 SRR5756216 SRR5756217 SRR5756219 SRR5756220 SRR5756221 SRR5756222 SRR5756223 SRR5756224 SRR5756225 SRR5756226 SRR5756227 SRR5756228 SRR5756229 SRR5756230 SRR5756231 SRR5756232 SRR5756233 SRR5756234 SRR5756235 SRR5756236 SRR5756237 SRR5756238 SRR5756239 SRR5756240 SRR5756241 SRR5756242 SRR5756243 SRR5756244 SRR5756245 SRR5756246 SRR5756247 SRR5756248 SRR5756249 SRR5756250 SRR5756251 SRR5756252 SRR5756253 SRR5756254 SRR5756255 SRR5756256 SRR5756257 SRR5756258 SRR5756259 SRR5756260 SRR5756261 SRR5756262
GSE100520,GPL11154,SRR5759590 SRR5759591 SRR5759592 SRR5759593 SRR5759594 SRR5759595 SRR5759596 SRR5759597 SRR5759598 SRR5759599 SRR5759600 SRR5759601 SRR5759602 SRR5759603 SRR5759604
GSE100531,GPL11154,SRR5760160 SRR5760161 SRR5760162 SRR5760163 SRR5760164 SRR5760165 SRR5760166 SRR5760167 SRR5760168 SRR5760169 SRR5760170 SRR5760171 SRR5760172 SRR5760173 SRR5760174 SRR5760175 SRR5760176 SRR5760177
GSE100587,GPL11154,SRR5763193 SRR5763194 SRR5763196 SRR5763197 SRR5763198 SRR5763199 SRR5763200 SRR5763201 SRR5763202 SRR5763203
GSE77641,GPL20795,SRR5765073 SRR5765074 SRR5765076 SRR5813827 SRR5813829 SRR5813830
GSE100618,GPL20301,SRR5765752 SRR5765753 SRR5765754 SRR5765755 SRR5765756 SRR5765757 SRR5765758 SRR5765759 SRR5765760 SRR5765761 SRR5765762 SRR5765763 SRR5765764 SRR5765765 SRR5765766 SRR5765767 SRR5765768 SRR5765769 SRR5765770 SRR5765771 SRR5765772 SRR5765773 SRR5765774 SRR5765775 SRR5765776 SRR5765777 SRR5765778 SRR5765779 SRR5765780 SRR5765781 SRR5765782 SRR5765783 SRR5765784 SRR5765785 SRR5765786 SRR5765788 SRR5765789 SRR5765790 SRR5765791 SRR5765792 SRR5765793 SRR5765794 SRR5765795 SRR5765796 SRR5765797 SRR5765798 SRR5765799 SRR5765800 SRR5765801 SRR5765802 SRR5765803 SRR5765804 SRR5765805 SRR5765806 SRR5765807 SRR5765808 SRR5765809 SRR5765811 SRR5765812 SRR5765813 SRR5765814 SRR5765815 SRR5765817 SRR5765818 SRR5765820 SRR5765821 SRR5765822 SRR5765823 SRR5765824 SRR5765825 SRR5765826 SRR5765827 SRR5765828 SRR5765830 SRR5765831 SRR5765832 SRR5765833 SRR5765834 SRR5765835 SRR5765836 SRR5765837 SRR5765838 SRR5765839 SRR5765840 SRR5765842 SRR5765843 SRR5765844 SRR5765846 SRR5765847 SRR5765849 SRR5765850 SRR5765852 SRR5765853 SRR5765854 SRR5765855 SRR5765856 SRR5765857 SRR5765858 SRR5765859 SRR5765860 SRR5765861 SRR5765862 SRR5765864 SRR5765865 SRR5765867 SRR5765868 SRR5765869 SRR5765870 SRR5765872 SRR5765873 SRR5765874 SRR5765875 SRR5765878 SRR5765879 SRR5765881 SRR5765882 SRR5765883 SRR5765884 SRR5765885 SRR5765886 SRR5765888 SRR5765890 SRR5765891 SRR5765892 SRR5765893 SRR5765894 SRR5765896 SRR5765897 SRR5765898 SRR5765899 SRR5765900 SRR5765901 SRR5765902 SRR5765903 SRR5765904 SRR5765906 SRR5765907 SRR5765908 SRR5765909 SRR5765910 SRR5765911 SRR5765912 SRR5765913 SRR5765914 SRR5765916 SRR5765917 SRR5765918 SRR5765919 SRR5765920 SRR5765921 SRR5765922 SRR5765923 SRR5765924 SRR5765925 SRR5765926 SRR5765927 SRR5765928 SRR5765929 SRR5765930 SRR5765931 SRR5765932 SRR5765934 SRR5765935 SRR5765937 SRR5765938 SRR5765940 SRR5765941 SRR5765942 SRR5765943 SRR5765944 SRR5765945 SRR5765946 SRR5765947 SRR5765948 SRR5765949 SRR5765950 SRR5765951 SRR5765952 SRR5765953 SRR5765954 SRR5765955 SRR5765956 SRR5765957 SRR5765958 SRR5765959 SRR5765960 SRR5765961 SRR5765962 SRR5765963 SRR5765964 SRR5765965 SRR5765966 SRR5765967 SRR5765968 SRR5765969 SRR5765970 SRR5765971 SRR5765972 SRR5765973 SRR5765974 SRR5765975 SRR5765977 SRR5765978 SRR5765979 SRR5765980 SRR5765981 SRR5765982 SRR5765983 SRR5765984 SRR5765985 SRR5765986 SRR5765987 SRR5765988 SRR5765989 SRR5765992 SRR5765993 SRR5765994 SRR5765995 SRR5765996 SRR5765997 SRR5765998 SRR5765999 SRR5766000 SRR5766001 SRR5766002 SRR5766003 SRR5766004 SRR5766005 SRR5766008 SRR5766009 SRR5766010 SRR5766011 SRR5766012 SRR5766013 SRR5766014 SRR5766015 SRR5766016 SRR5766017 SRR5766018 SRR5766019 SRR5766020 SRR5766021 SRR5766022 SRR5766023 SRR5766024 SRR5766025 SRR5766026 SRR5766027 SRR5766028 SRR5766030 SRR5766031 SRR5766032 SRR5766034 SRR5766035 SRR5766036 SRR5766037 SRR5766038 SRR5766039 SRR5766040 SRR5766041 SRR5766042 SRR5766043 SRR5766044 SRR5766045 SRR5766046 SRR5766047 SRR5766049 SRR5766050 SRR5766051 SRR5766052 SRR5766053 SRR5766054 SRR5766055 SRR5766056 SRR5766057 SRR5766058 SRR5766059 SRR5766060 SRR5766061 SRR5766062 SRR5766063 SRR5766064 SRR5766065 SRR5766067 SRR5766068 SRR5766069 SRR5766070 SRR5766071 SRR5766072 SRR5766073 SRR5766074 SRR5766075 SRR5766076 SRR5766077 SRR5766079 SRR5766080 SRR5766081 SRR5766082 SRR5766083 SRR5766084 SRR5766085 SRR5766086 SRR5766087 SRR5766089 SRR5766090 SRR5766091 SRR5766092 SRR5766093 SRR5766094 SRR5766095 SRR5766096 SRR5766097 SRR5766098 SRR5766099 SRR5766100 SRR5766101 SRR5766103 SRR5766104 SRR5766105 SRR5766106 SRR5766107 SRR5766108 SRR5766109 SRR5766110 SRR5766111 SRR5766112 SRR5766113 SRR5766114 SRR5766115 SRR5766116 SRR5766117 SRR5766118 SRR5766119 SRR5766120 SRR5766121 SRR5766122 SRR5766124 SRR5766126 SRR5766127 SRR5766130 SRR5766131 SRR5766132 SRR5766134 SRR5766135 SRR5766136 SRR5766137 SRR5766138 SRR5766139 SRR5766140 SRR5766142 SRR5766143 SRR5766144 SRR5766145 SRR5766146 SRR5766147 SRR5766149 SRR5766151 SRR5766152 SRR5766154 SRR5766155 SRR5766157 SRR5766158 SRR5766159 SRR5766161 SRR5766162 SRR5766163 SRR5766164 SRR5766165 SRR5766166 SRR5766167 SRR5766170 SRR5766171
GSE100708,GPL16791,SRR5806761 SRR5806762 SRR5806763 SRR5806764 SRR5806765 SRR5806766 SRR5806767 SRR5806768 SRR5806769 SRR5806770 SRR5806771 SRR5806772 SRR5806773 SRR5806774 SRR5806775 SRR5806776 SRR5806777 SRR5806778 SRR5806779 SRR5806780 SRR5806781 SRR5806782 SRR5806783 SRR5806784 SRR5806785 SRR5806786 SRR5806787 SRR5806788 SRR5806789 SRR5806790 SRR5806791 SRR5806823 SRR5806824 SRR5806825 SRR5806826 SRR5806827 SRR5806828 SRR5806829 SRR5806830 SRR5806831 SRR5806832 SRR5806833 SRR5806834 SRR6809329 SRR6809334
GSE100708,GPL18460,SRR5806792 SRR5806793 SRR5806794 SRR5806795 SRR5806796 SRR5806797 SRR5806798 SRR5806799 SRR5806800 SRR5806801 SRR5806802 SRR5806803 SRR5806804 SRR5806805 SRR5806806 SRR5806807 SRR5806808 SRR5806809 SRR5806810 SRR5806811 SRR5806812 SRR5806813 SRR5806814 SRR5806815 SRR5806816 SRR5806817 SRR5806818 SRR5806819 SRR5806820 SRR5806821 SRR5806822
GSE100710,GPL18573,SRR5796680 SRR5796681 SRR5796682 SRR5796683
GSE100722,GPL21290,SRR5799166 SRR5799169 SRR5799170 SRR5799171 SRR5799172 SRR5799173 SRR5799174 SRR5799175 SRR5799176 SRR5799177 SRR5799178 SRR5799179 SRR5799180 SRR5799181 SRR5799182 SRR5799183 SRR5799184 SRR5799185 SRR5799186 SRR5799187 SRR5799188 SRR5799189 SRR5799190 SRR5799191 SRR5799192 SRR5799193 SRR5799194 SRR5799195 SRR5799196 SRR5799197 SRR5799198 SRR5799199
GSE100743,GPL11154,SRR5799637 SRR5799638 SRR5799639 SRR5799640 SRR5799641 SRR5799642
GSE100754,GPL16791,SRR5800695 SRR5800696 SRR5800697 SRR5800698
GSE100785,GPL11154,SRR5802862 SRR5802863 SRR5802864 SRR5802865 SRR5802866 SRR5802867 SRR5802868 SRR5802869 SRR5802870 SRR5802871 SRR5802872 SRR5802874 SRR5802875 SRR5802878 SRR5802879 SRR5802880 SRR5802881 SRR5802882 SRR5802883 SRR5802884 SRR5802885
